Species,Species_code,Week,long_mean,lat_mean,long_median,lat_median,dist,cluster2,cluster3,cluster4,hcluster2,hcluster3,hcluster4
Hudsonian Godwit,hudgod,40,-70.65336023,0.762256491,-73.26600161,-30.16550001,800.9008431,1,3,1,2,3,4
Hudsonian Godwit,hudgod,41,-71.00061918,1.563222196,-73.37640161,-16.58620001,803.8243967,1,3,1,2,3,4
Hudsonian Godwit,hudgod,42,-70.00333846,-0.934082141,-73.07280161,-32.79890001,812.8625725,1,3,1,2,3,4
Hudsonian Godwit,hudgod,43,-67.23327099,-6.093673391,-68.54640161,-32.63930001,832.4102553,1,3,1,2,3,4
Hudsonian Godwit,hudgod,44,-66.03399732,-9.524236588,-66.87660161,-32.83880001,844.6394992,1,3,1,2,3,4
Hudsonian Godwit,hudgod,45,-64.97398367,-15.48561446,-62.19840161,-33.27770001,865.1234829,1,3,1,2,3,4
Hudsonian Godwit,hudgod,46,-63.61216594,-22.47189021,-61.45320161,-34.28850001,889.1806992,1,3,1,2,3,4
Hudsonian Godwit,hudgod,47,-61.58102532,-31.71747391,-58.66560161,-35.96430001,921.1869244,1,3,1,2,3,4
Hudsonian Godwit,hudgod,48,-61.94337312,-35.9150882,-62.03280161,-37.69330001,935.4607455,1,3,1,2,3,4
Hudsonian Godwit,hudgod,49,-61.83751592,-37.86380933,-62.03280161,-38.78390001,942.1295049,1,3,1,2,3,4
Hudsonian Godwit,hudgod,50,-63.00325772,-38.95710869,-62.17080161,-39.07650001,947.4033667,1,3,1,2,3,4
Hudsonian Godwit,hudgod,51,-63.47271459,-39.54341556,-62.22600161,-39.34250001,949.8874317,1,3,1,2,3,4
Hudsonian Godwit,hudgod,52,-63.75731158,-39.93738936,-62.25360161,-39.36910001,951.5116285,1,3,1,2,3,4
Indigo Bunting,indbun,1,-93.0488,18.83353,-92.3928,18.3795,151.2497029,2,2,2,1,1,1
Indigo Bunting,indbun,2,-93.3178,18.79987,-92.6412,18.3795,0,2,2,2,1,1,1
Indigo Bunting,indbun,3,-93.6374,18.67567,-93.0828,18.3263,1.171652628,2,2,2,1,1,1
Indigo Bunting,indbun,4,-93.6004,18.45795,-92.862,18.2199,1.902033488,2,2,2,1,1,1
Indigo Bunting,indbun,5,-93.5118,18.45763,-92.7792,18.2465,2.206358846,2,2,2,1,1,1
Indigo Bunting,indbun,6,-93.087,18.47901,-92.3652,18.2997,3.651904297,2,2,2,1,1,1
Indigo Bunting,indbun,7,-92.6666,18.52353,-91.896,18.3263,5.08223348,2,2,2,1,1,1
Indigo Bunting,indbun,8,-92.5349,18.52465,-91.7856,18.2731,5.538721517,2,2,2,1,1,1
Indigo Bunting,indbun,9,-92.6099,18.56403,-91.8408,18.2731,5.827830607,2,2,2,1,1,1
Indigo Bunting,indbun,10,-92.8729,18.50959,-92.034,18.2199,6.740806681,2,2,2,1,1,1
Indigo Bunting,indbun,11,-93.1652,18.58323,-92.3652,18.2199,7.760296631,2,2,2,1,1,1
Indigo Bunting,indbun,12,-93.3383,18.67871,-92.5308,18.2731,8.445028683,2,2,2,1,1,1
Indigo Bunting,indbun,13,-93.1924,19.23791,-92.3652,18.4593,10.30141337,2,2,2,1,1,1
Indigo Bunting,indbun,14,-91.2914,23.02776,-90.24,20.7735,23.91997315,2,2,2,1,1,1
Indigo Bunting,indbun,15,-90.6777,26.32736,-90.1296,29.2589,34.58657694,2,2,2,1,1,1
Indigo Bunting,indbun,16,-90.7484,28.49021,-90.5436,31.0677,41.44911377,2,2,2,1,1,1
Indigo Bunting,indbun,17,-90.1388,30.6165,-90.0468,32.6637,48.4942458,2,2,2,1,1,1
Indigo Bunting,indbun,18,-89.8533,33.89636,-89.964,35.1375,58.94782186,2,2,2,1,1,1
Indigo Bunting,indbun,19,-90.5168,36.1748,-90.792,36.9995,66.52552328,2,2,2,1,1,1
Indigo Bunting,indbun,20,-90.2747,38.23491,-90.516,38.3295,73.11416728,2,2,2,1,1,1
Indigo Bunting,indbun,21,-90.3219,38.58925,-90.516,38.6487,74.25538737,2,2,2,1,1,1
Indigo Bunting,indbun,22,-90.1664,38.74105,-90.4056,38.8615,74.98576823,2,2,2,1,1,1
Indigo Bunting,indbun,23,-90.2158,38.77719,-90.4056,38.9147,75.18357972,2,2,2,1,1,1
Indigo Bunting,indbun,24,-90.2144,38.81754,-90.4056,38.9413,75.32052612,2,2,2,1,1,1
Indigo Bunting,indbun,25,-90.172,38.94165,-90.4056,39.1009,75.73136536,2,2,2,1,1,1
Indigo Bunting,indbun,26,-90.1158,39.01094,-90.378,39.1275,76.03569072,2,2,2,1,1,1
Indigo Bunting,indbun,27,-89.9064,39.06157,-90.2676,39.1807,76.76607158,2,2,2,1,1,1
Indigo Bunting,indbun,28,-89.7788,39.0716,-90.1848,39.2073,77.19212707,2,2,2,1,1,1
Indigo Bunting,indbun,29,-89.3768,38.94075,-89.8536,39.0211,78.6528888,2,2,2,1,1,1
Indigo Bunting,indbun,30,-89.4838,38.67472,-89.9916,38.7285,79.59629741,2,2,2,1,1,1
Indigo Bunting,indbun,31,-89.711,38.50556,-90.1848,38.5955,80.53970602,2,2,2,1,1,1
Indigo Bunting,indbun,32,-89.7691,38.37421,-90.1848,38.4625,81.01141032,2,2,2,1,1,1
Indigo Bunting,indbun,33,-89.8048,38.2219,-90.0744,38.2763,81.49833089,2,2,2,1,1,1
Indigo Bunting,indbun,34,-89.9265,38.12835,-90.1572,38.1965,82.01568398,2,2,2,1,1,1
Indigo Bunting,indbun,35,-89.9716,37.92371,-90.1572,37.9837,82.70041602,2,2,2,1,1,1
Indigo Bunting,indbun,36,-89.8592,37.8114,-90.0744,37.8773,83.23298545,2,2,2,1,1,1
Indigo Bunting,indbun,37,-89.5231,37.72772,-89.688,37.6911,84.40463805,2,2,2,1,1,1
Indigo Bunting,indbun,38,-89.068,37.35103,-89.3292,37.4251,86.36753659,2,2,2,1,1,1
Indigo Bunting,indbun,39,-88.5604,36.59511,-88.9704,37.0261,89.33470886,2,2,2,1,1,1
Indigo Bunting,indbun,40,-88.3979,35.07583,-88.998,36.2547,94.17348203,2,2,2,1,1,1
Indigo Bunting,indbun,41,-88.0478,33.45141,-88.3632,35.1641,99.48395959,2,2,2,1,1,1
Indigo Bunting,indbun,42,-88.9614,30.93897,-89.274,33.1957,108.0507184,2,2,2,1,1,1
Indigo Bunting,indbun,43,-89.812,27.44164,-89.3568,30.3495,119.4781356,2,2,2,1,1,1
Indigo Bunting,indbun,44,-90.7965,25.27783,-89.9916,22.9015,127.1014858,2,2,2,1,1,1
Indigo Bunting,indbun,45,-92.0007,22.2489,-91.1784,20.0553,137.509413,2,2,2,1,1,1
Indigo Bunting,indbun,46,-93.0524,19.67507,-92.6412,18.7785,146.4109298,2,2,2,1,1,1
Indigo Bunting,indbun,47,-92.9821,19.01995,-92.31,18.3795,148.525991,2,2,2,1,1,1
Indigo Bunting,indbun,48,-93.2793,18.88882,-92.6412,18.3795,149.6519948,2,2,2,1,1,1
Indigo Bunting,indbun,49,-93.177,18.77938,-92.448,18.2997,150.1541317,2,2,2,1,1,1
Indigo Bunting,indbun,50,-93.0627,18.72022,-92.3376,18.2731,150.5954034,2,2,2,1,1,1
Indigo Bunting,indbun,51,-93.0947,18.78641,-92.4204,18.3529,150.8236475,2,2,2,1,1,1
Indigo Bunting,indbun,52,-93.124,18.82265,-92.4204,18.3795,150.9910264,2,2,2,1,1,1
Juniper Titmouse,juntit1,1,-110.328325,37.14463443,-110.1672016,37.37189999,26.09752399,2,2,2,1,1,1
Juniper Titmouse,juntit1,2,-110.3656387,37.07735767,-110.2500016,37.23889999,0,2,2,2,1,1,1
Juniper Titmouse,juntit1,3,-110.4270369,37.1568587,-110.3604016,37.29209999,0.337963411,2,2,2,1,1,1
Juniper Titmouse,juntit1,4,-110.5506615,37.22534072,-110.3880016,37.31869999,0.794556723,2,2,2,1,1,1
Juniper Titmouse,juntit1,5,-110.6197675,37.33163722,-110.3880016,37.39849999,1.217933663,2,2,2,1,1,1
Juniper Titmouse,juntit1,6,-110.6932945,37.37592776,-110.4432016,37.37189999,1.497900232,2,2,2,1,1,1
Juniper Titmouse,juntit1,7,-110.7150292,37.49647661,-110.5812016,37.42509999,1.918640951,2,2,2,1,1,1
Juniper Titmouse,juntit1,8,-110.7018114,37.50864626,-110.5812016,37.39849999,1.981382988,2,2,2,1,1,1
Juniper Titmouse,juntit1,9,-110.6675886,37.47019376,-110.5536016,37.39849999,2.155900755,2,2,2,1,1,1
Juniper Titmouse,juntit1,10,-110.7916248,37.51564692,-110.6364016,37.50489999,2.581913915,2,2,2,1,1,1
Juniper Titmouse,juntit1,11,-111.044642,37.4488097,-110.7468016,37.45169999,3.422340867,2,2,2,1,1,1
Juniper Titmouse,juntit1,12,-111.0826803,37.39503879,-110.7468016,37.42509999,3.648528546,2,2,2,1,1,1
Juniper Titmouse,juntit1,13,-111.0371571,37.34762231,-110.6916016,37.37189999,3.868916542,2,2,2,1,1,1
Juniper Titmouse,juntit1,14,-110.9739129,37.30776947,-110.6364016,37.31869999,4.112503275,2,2,2,1,1,1
Juniper Titmouse,juntit1,15,-110.9010754,37.31404284,-110.6364016,37.31869999,4.351344811,2,2,2,1,1,1
Juniper Titmouse,juntit1,16,-110.9070791,37.37533822,-110.7192016,37.37189999,4.564878635,2,2,2,1,1,1
Juniper Titmouse,juntit1,17,-110.9104556,37.45603704,-110.7468016,37.47829999,4.842208985,2,2,2,1,1,1
Juniper Titmouse,juntit1,18,-110.8727595,37.46187138,-110.6916016,37.50489999,4.967693059,2,2,2,1,1,1
Juniper Titmouse,juntit1,19,-110.8553597,37.55373994,-110.6916016,37.58469999,5.287730172,2,2,2,1,1,1
Juniper Titmouse,juntit1,20,-110.8566338,37.66639476,-110.6916016,37.74429999,5.674200032,2,2,2,1,1,1
Juniper Titmouse,juntit1,21,-110.9986883,37.79921291,-110.8572016,37.95709999,6.318492211,2,2,2,1,1,1
Juniper Titmouse,juntit1,22,-111.4081005,37.93056684,-111.3816016,38.14329999,7.690908368,2,2,2,1,1,1
Juniper Titmouse,juntit1,23,-111.7898026,38.04185963,-111.9336016,38.27629999,8.955766748,2,2,2,1,1,1
Juniper Titmouse,juntit1,24,-112.1306751,38.09601672,-112.2924016,38.27629999,10.05612499,2,2,2,1,1,1
Juniper Titmouse,juntit1,25,-112.2152671,38.03440432,-112.4580016,38.14329999,10.41465092,2,2,2,1,1,1
Juniper Titmouse,juntit1,26,-111.9932321,37.81293135,-112.2372016,37.85069999,11.45964855,2,2,2,1,1,1
Juniper Titmouse,juntit1,27,-111.73062,37.67112547,-111.9060016,37.63789999,12.42081438,2,2,2,1,1,1
Juniper Titmouse,juntit1,28,-111.3721888,37.50712688,-111.3816016,37.45169999,13.68356378,2,2,2,1,1,1
Juniper Titmouse,juntit1,29,-111.0147285,37.40798248,-110.6364016,37.37189999,14.88146217,2,2,2,1,1,1
Juniper Titmouse,juntit1,30,-111.0213187,37.52457191,-110.6640016,37.58469999,15.29956667,2,2,2,1,1,1
Juniper Titmouse,juntit1,31,-111.1460017,37.57024897,-110.7192016,37.71769999,15.72979778,2,2,2,1,1,1
Juniper Titmouse,juntit1,32,-111.3646423,37.64138197,-111.0228016,37.85069999,16.46424869,2,2,2,1,1,1
Juniper Titmouse,juntit1,33,-111.3964796,37.62894602,-111.0228016,37.82409999,16.57866064,2,2,2,1,1,1
Juniper Titmouse,juntit1,34,-111.3139783,37.58865465,-110.9124016,37.71769999,16.88446216,2,2,2,1,1,1
Juniper Titmouse,juntit1,35,-111.1892037,37.68962432,-110.8020016,37.79749999,17.42436003,2,2,2,1,1,1
Juniper Titmouse,juntit1,36,-111.2930475,37.71020342,-110.9400016,37.82409999,17.77339556,2,2,2,1,1,1
Juniper Titmouse,juntit1,37,-111.1990943,37.62072134,-110.8572016,37.69109999,18.20257219,2,2,2,1,1,1
Juniper Titmouse,juntit1,38,-111.0713305,37.44893482,-110.6088016,37.50489999,18.91118814,2,2,2,1,1,1
Juniper Titmouse,juntit1,39,-110.9275899,37.3117853,-110.4156016,37.34529999,19.56180724,2,2,2,1,1,1
Juniper Titmouse,juntit1,40,-110.892441,37.24151657,-110.4156016,37.26549999,19.8259565,2,2,2,1,1,1
Juniper Titmouse,juntit1,41,-110.7931841,37.17167796,-110.3880016,37.21229999,20.22560746,2,2,2,1,1,1
Juniper Titmouse,juntit1,42,-110.7222818,37.1965164,-110.4432016,37.23889999,20.47710285,2,2,2,1,1,1
Juniper Titmouse,juntit1,43,-110.9441195,37.29882422,-110.7192016,37.39849999,21.26744162,2,2,2,1,1,1
Juniper Titmouse,juntit1,44,-110.9399845,37.30904399,-110.6916016,37.42509999,21.30593043,2,2,2,1,1,1
Juniper Titmouse,juntit1,45,-110.9475575,37.36325406,-110.7192016,37.47829999,21.49784725,2,2,2,1,1,1
Juniper Titmouse,juntit1,46,-110.5676058,37.31658078,-110.6088016,37.39849999,22.72052611,2,2,2,1,1,1
Juniper Titmouse,juntit1,47,-110.3709805,37.30275115,-110.4708016,37.42509999,23.34425577,2,2,2,1,1,1
Juniper Titmouse,juntit1,48,-110.2320578,37.26954455,-110.2776016,37.42509999,23.79874011,2,2,2,1,1,1
Juniper Titmouse,juntit1,49,-110.1730171,37.28340144,-110.2500016,37.45169999,23.99698385,2,2,2,1,1,1
Juniper Titmouse,juntit1,50,-110.1717383,37.3477291,-110.2500016,37.50489999,24.22791673,2,2,2,1,1,1
Juniper Titmouse,juntit1,51,-110.4075101,37.28615724,-110.2776016,37.53149999,25.0314366,2,2,2,1,1,1
Juniper Titmouse,juntit1,52,-110.2403438,37.12591125,-110.0844016,37.37189999,25.8054308,2,2,2,1,1,1
Kentucky Warbler,kenwar,1,-87.6376,15.57618,-87.7836,15.6131,160.9740672,2,2,2,1,1,1
Kentucky Warbler,kenwar,2,-87.87,15.36979,-87.9768,15.5333,0,2,2,2,1,1,1
Kentucky Warbler,kenwar,3,-87.8871,15.28149,-88.17,15.4801,0.291619687,2,2,2,1,1,1
Kentucky Warbler,kenwar,4,-87.8014,15.26896,-88.308,15.5067,0.599440467,2,2,2,1,1,1
Kentucky Warbler,kenwar,5,-87.8848,15.45846,-88.584,15.6397,1.279886404,2,2,2,1,1,1
Kentucky Warbler,kenwar,6,-87.7621,15.30476,-88.5012,15.5599,1.927930153,2,2,2,1,1,1
Kentucky Warbler,kenwar,7,-87.3605,14.99596,-87.5076,15.2939,3.596642806,2,2,2,1,1,1
Kentucky Warbler,kenwar,8,-87.0582,14.67015,-86.6244,15.0811,5.054741241,2,2,2,1,1,1
Kentucky Warbler,kenwar,9,-87.0342,14.54439,-86.4864,14.9747,5.459768584,2,2,2,1,1,1
Kentucky Warbler,kenwar,10,-86.9579,14.51002,-86.238,14.8949,5.751388271,2,2,2,1,1,1
Kentucky Warbler,kenwar,11,-87.2333,14.69174,-86.3208,15.0279,6.853062644,2,2,2,1,1,1
Kentucky Warbler,kenwar,12,-88.2322,15.19732,-88.4736,15.5599,10.61171639,2,2,2,1,1,1
Kentucky Warbler,kenwar,13,-88.4896,15.93074,-88.86,15.9456,13.13908701,2,2,2,1,1,1
Kentucky Warbler,kenwar,14,-88.7213,25.80224,-88.8876,31.0677,44.3747957,2,2,2,1,1,1
Kentucky Warbler,kenwar,15,-89.026,29.81358,-89.2188,32.7435,57.10885537,2,2,2,1,1,1
Kentucky Warbler,kenwar,16,-88.5037,32.1337,-88.8876,33.8873,64.67476613,2,2,2,1,1,1
Kentucky Warbler,kenwar,17,-87.4452,34.59135,-87.6456,35.2439,73.24514471,2,2,2,1,1,1
Kentucky Warbler,kenwar,18,-86.5562,36.30424,-86.7072,36.3611,79.4501636,2,2,2,1,1,1
Kentucky Warbler,kenwar,19,-86.3196,36.47194,-86.4864,36.5207,80.42222923,2,2,2,1,1,1
Kentucky Warbler,kenwar,20,-86.1543,36.51012,-86.3484,36.5207,81.0054686,2,2,2,1,1,1
Kentucky Warbler,kenwar,21,-86.1377,36.43165,-86.3484,36.4409,81.2808872,2,2,2,1,1,1
Kentucky Warbler,kenwar,22,-86.3023,36.22156,-86.4312,36.2547,82.15574626,2,2,2,1,1,1
Kentucky Warbler,kenwar,23,-86.4238,36.01685,-86.5692,36.0685,82.91719764,2,2,2,1,1,1
Kentucky Warbler,kenwar,24,-86.6323,35.87926,-86.8176,35.8823,83.75965455,2,2,2,1,1,1
Kentucky Warbler,kenwar,25,-86.805,35.82392,-86.9832,35.8291,84.35909504,2,2,2,1,1,1
Kentucky Warbler,kenwar,26,-86.9042,35.76251,-87.0936,35.7759,84.76412236,2,2,2,1,1,1
Kentucky Warbler,kenwar,27,-87.0304,35.74268,-87.204,35.8025,85.20155187,2,2,2,1,1,1
Kentucky Warbler,kenwar,28,-87.0229,35.77742,-87.2316,35.8557,85.31495951,2,2,2,1,1,1
Kentucky Warbler,kenwar,29,-87.0677,35.68479,-87.2592,35.6961,85.65518252,2,2,2,1,1,1
Kentucky Warbler,kenwar,30,-86.8958,35.57124,-86.928,35.5897,86.35182951,2,2,2,1,1,1
Kentucky Warbler,kenwar,31,-86.9985,35.52841,-87.0108,35.5365,86.74065577,2,2,2,1,1,1
Kentucky Warbler,kenwar,32,-86.8995,35.41588,-86.79,35.4567,87.24288967,2,2,2,1,1,1
Kentucky Warbler,kenwar,33,-86.7596,35.28021,-86.6244,35.5631,87.89093341,2,2,2,1,1,1
Kentucky Warbler,kenwar,34,-86.88,34.27834,-86.9832,35.4301,91.09875,2,2,2,1,1,1
Kentucky Warbler,kenwar,35,-86.8687,33.28066,-86.8728,35.4035,94.25796325,2,2,2,1,1,1
Kentucky Warbler,kenwar,36,-86.6544,32.87386,-86.652,35.4301,95.7484639,2,2,2,1,1,1
Kentucky Warbler,kenwar,37,-86.1661,32.36385,-86.1552,35.4301,98.09762244,2,2,2,1,1,1
Kentucky Warbler,kenwar,38,-86.4504,30.3106,-86.376,34.2065,104.7076687,2,2,2,1,1,1
Kentucky Warbler,kenwar,39,-86.9611,25.65394,-86.928,29.7377,119.5478706,2,2,2,1,1,1
Kentucky Warbler,kenwar,40,-86.8686,23.29212,-86.652,19.4967,127.0327759,2,2,2,1,1,1
Kentucky Warbler,kenwar,41,-88.1771,15.58163,-88.6392,15.8259,151.8852537,2,2,2,1,1,1
Kentucky Warbler,kenwar,42,-87.7282,15.07904,-88.2528,15.4801,154.1372057,2,2,2,1,1,1
Kentucky Warbler,kenwar,43,-87.6478,14.91082,-87.8664,15.3471,154.7366461,2,2,2,1,1,1
Kentucky Warbler,kenwar,44,-87.7248,14.94455,-88.0872,15.3737,155.0282658,2,2,2,1,1,1
Kentucky Warbler,kenwar,45,-87.8105,15.14007,-88.308,15.5333,155.7249128,2,2,2,1,1,1
Kentucky Warbler,kenwar,46,-87.9056,15.55098,-88.308,15.7195,157.0696036,2,2,2,1,1,1
Kentucky Warbler,kenwar,47,-87.8952,15.834,-88.1976,15.8259,157.9606637,2,2,2,1,1,1
Kentucky Warbler,kenwar,48,-87.8723,15.90233,-88.17,15.8525,158.2036802,2,2,2,1,1,1
Kentucky Warbler,kenwar,49,-87.6991,15.79492,-87.9492,15.7195,158.8841261,2,2,2,1,1,1
Kentucky Warbler,kenwar,50,-87.6895,15.81607,-87.9768,15.7727,158.9651315,2,2,2,1,1,1
Kentucky Warbler,kenwar,51,-87.6352,15.73851,-87.9216,15.7195,159.2729524,2,2,2,1,1,1
Kentucky Warbler,kenwar,52,-87.7247,15.90308,-88.0596,15.7993,159.8885939,2,2,2,1,1,1
Killdeer,killde,1,-93.23142587,31.06042737,-91.95120161,32.05189999,102.2185479,2,2,2,1,1,1
Killdeer,killde,2,-93.09283941,31.0632446,-91.73040161,32.05189999,0,2,2,2,1,1,1
Killdeer,killde,3,-93.33829664,30.91181733,-92.22720161,31.89229999,0.944509813,2,2,2,1,1,1
Killdeer,killde,4,-93.64482127,30.88957469,-92.91720161,31.81249999,1.932138553,2,2,2,1,1,1
Killdeer,killde,5,-93.98741503,31.14627321,-93.55200161,32.05189999,3.34684999,2,2,2,1,1,1
Killdeer,killde,6,-94.25397328,31.97743254,-93.63480161,32.77009999,6.297416515,2,2,2,1,1,1
Killdeer,killde,7,-94.66831736,32.80514752,-94.07640161,33.59469999,9.420458748,2,2,2,1,1,1
Killdeer,killde,8,-94.06708674,34.79341852,-93.69000161,35.80249999,16.50428235,2,2,2,1,1,1
Killdeer,killde,9,-94.80129648,35.34005987,-94.82160161,36.44089999,19.53492688,2,2,2,1,1,1
Killdeer,killde,10,-95.65765341,36.16230463,-96.09120161,37.34529999,23.4197368,2,2,2,1,1,1
Killdeer,killde,11,-97.09959345,37.47541086,-97.74720161,38.80829999,29.79312476,2,2,2,1,1,1
Killdeer,killde,12,-97.6822568,38.31258524,-98.52000161,39.71269999,33.18720024,2,2,2,1,1,1
Killdeer,killde,13,-97.88467908,39.11815955,-98.90640161,40.32449999,35.99609029,2,2,2,1,1,1
Killdeer,killde,14,-98.20196177,39.81982654,-99.23760161,40.82989999,38.58527915,2,2,2,1,1,1
Killdeer,killde,15,-98.14568499,40.0228854,-99.23760161,41.01609999,39.30392793,2,2,2,1,1,1
Killdeer,killde,16,-97.99726773,40.288909,-99.12720161,41.20229999,40.32440918,2,2,2,1,1,1
Killdeer,killde,17,-98.03209765,40.78283904,-99.21000161,41.54809999,42.02042028,2,2,2,1,1,1
Killdeer,killde,18,-98.62285976,41.68450362,-99.70680161,42.10669999,45.61366413,2,2,2,1,1,1
Killdeer,killde,19,-99.11480906,42.18311394,-100.1208016,42.37269999,47.91128692,2,2,2,1,1,1
Killdeer,killde,20,-99.16351917,42.23775315,-100.2588016,42.42589999,48.15357422,2,2,2,1,1,1
Killdeer,killde,21,-98.99316383,42.12060028,-100.0932016,42.31949999,48.8249975,2,2,2,1,1,1
Killdeer,killde,22,-98.42989714,41.90671899,-99.48600161,42.18649999,50.76740246,2,2,2,1,1,1
Killdeer,killde,23,-98.5059077,42.04973451,-99.54120161,42.23969999,51.31973537,2,2,2,1,1,1
Killdeer,killde,24,-98.48790035,42.28295494,-99.54120161,42.39929999,52.11640887,2,2,2,1,1,1
Killdeer,killde,25,-98.3891901,42.60336546,-99.34800161,42.63869999,53.25803377,2,2,2,1,1,1
Killdeer,killde,26,-98.49727027,42.66473716,-99.40320161,42.69189999,53.67895663,2,2,2,1,1,1
Killdeer,killde,27,-98.67441606,42.5594402,-99.65160161,42.61209999,54.36885945,2,2,2,1,1,1
Killdeer,killde,28,-98.69655006,41.75194872,-99.73440161,42.05349999,57.12847072,2,2,2,1,1,1
Killdeer,killde,29,-98.52851641,40.76352148,-99.70680161,41.38849999,60.52049293,2,2,2,1,1,1
Killdeer,killde,30,-98.52836848,40.28204752,-99.73440161,41.06929999,62.15285228,2,2,2,1,1,1
Killdeer,killde,31,-98.54971653,39.78119737,-99.81720161,40.77669999,63.85912979,2,2,2,1,1,1
Killdeer,killde,32,-98.50244793,39.75069403,-99.81720161,40.77669999,64.04392519,2,2,2,1,1,1
Killdeer,killde,33,-98.37215578,39.57848931,-99.78960161,40.61709999,64.76052067,2,2,2,1,1,1
Killdeer,killde,34,-98.0323754,39.2845446,-99.51360161,40.32449999,66.22656417,2,2,2,1,1,1
Killdeer,killde,35,-97.69597288,39.05064181,-99.21000161,40.05849999,67.55503776,2,2,2,1,1,1
Killdeer,killde,36,-97.58872565,38.88079768,-99.12720161,39.84569999,68.22646103,2,2,2,1,1,1
Killdeer,killde,37,-97.36507137,38.76902508,-98.90640161,39.71269999,69.03134766,2,2,2,1,1,1
Killdeer,killde,38,-97.15970478,38.65036836,-98.65800161,39.55309999,69.79722192,2,2,2,1,1,1
Killdeer,killde,39,-96.96688276,38.45459729,-98.49240161,39.34029999,70.6986128,2,2,2,1,1,1
Killdeer,killde,40,-96.61320451,38.09578196,-98.18880161,38.91469999,72.3494517,2,2,2,1,1,1
Killdeer,killde,41,-96.082715,37.53965289,-97.66440161,38.40929999,74.87293552,2,2,2,1,1,1
Killdeer,killde,42,-94.96287078,36.06707182,-96.39480161,36.91969999,80.99171649,2,2,2,1,1,1
Killdeer,killde,43,-94.07627369,34.84972595,-95.04240161,35.82909999,85.97913894,2,2,2,1,1,1
Killdeer,killde,44,-93.68184314,34.18566239,-94.32480161,35.24389999,88.55190154,2,2,2,1,1,1
Killdeer,killde,45,-93.46522713,33.79891257,-93.80040161,34.87149999,90.03026472,2,2,2,1,1,1
Killdeer,killde,46,-93.2817481,33.15308455,-92.77920161,34.15329999,92.29503504,2,2,2,1,1,1
Killdeer,killde,47,-93.08866507,32.50283516,-91.95120161,33.54149999,94.59676439,2,2,2,1,1,1
Killdeer,killde,48,-93.40217062,31.74965784,-92.19960161,32.77009999,97.34816252,2,2,2,1,1,1
Killdeer,killde,49,-93.4286488,31.4260536,-92.14440161,32.45089999,98.45282837,2,2,2,1,1,1
Killdeer,killde,50,-93.65176105,31.12127,-92.47560161,32.10509999,99.70943707,2,2,2,1,1,1
Killdeer,killde,51,-93.75306376,30.91951036,-92.72400161,31.86569999,100.4773646,2,2,2,1,1,1
Killdeer,killde,52,-93.55607186,31.00416812,-92.50320161,31.94549999,101.171374,2,2,2,1,1,1
Lark Bunting,larbun,1,-103.9938526,30.30829392,-103.2672016,30.45589999,109.4917732,2,2,2,1,2,3
Lark Bunting,larbun,2,-103.9781062,30.17942074,-103.2672016,30.26969999,0,2,2,2,1,2,3
Lark Bunting,larbun,3,-103.9649575,30.11971822,-103.3500016,30.16329999,0.208869849,2,2,2,1,2,3
Lark Bunting,larbun,4,-103.9230303,30.19619819,-103.2120016,30.26969999,0.505684896,2,2,2,1,2,3
Lark Bunting,larbun,5,-103.5788404,30.33166947,-102.9912016,30.48249999,1.692945088,2,2,2,1,2,3
Lark Bunting,larbun,6,-103.3845389,30.3628101,-102.9360016,30.48249999,2.319554633,2,2,2,1,2,3
Lark Bunting,larbun,7,-103.3571851,30.35031106,-102.9084016,30.50909999,2.418492982,2,2,2,1,2,3
Lark Bunting,larbun,8,-103.8507563,30.09411152,-103.2120016,30.16329999,4.25434902,2,2,2,1,2,3
Lark Bunting,larbun,9,-103.8783154,30.50317926,-103.1016016,30.61549999,5.683458509,2,2,2,1,2,3
Lark Bunting,larbun,10,-103.740626,30.69308586,-102.9084016,30.88149999,6.474965303,2,2,2,1,2,3
Lark Bunting,larbun,11,-103.6167017,31.10491382,-102.7152016,31.30709999,7.926061093,2,2,2,1,2,3
Lark Bunting,larbun,12,-103.4200731,31.55653751,-102.5772016,31.65289999,9.575033577,2,2,2,1,2,3
Lark Bunting,larbun,13,-103.3006913,32.02257103,-102.4944016,31.94549999,11.20201977,2,2,2,1,2,3
Lark Bunting,larbun,14,-103.3106597,32.4411561,-102.5220016,32.15829999,12.63112926,2,2,2,1,2,3
Lark Bunting,larbun,15,-103.2647615,32.45105466,-102.5772016,32.13169999,12.78503336,2,2,2,1,2,3
Lark Bunting,larbun,16,-103.1683167,32.52427737,-102.7428016,32.15829999,13.18078676,2,2,2,1,2,3
Lark Bunting,larbun,17,-103.2536683,33.11839399,-102.9084016,32.50409999,15.22551264,2,2,2,1,2,3
Lark Bunting,larbun,18,-103.0337907,35.1995561,-102.7980016,34.33949999,22.32708749,2,2,2,1,2,3
Lark Bunting,larbun,19,-103.653754,38.4228607,-103.3776016,39.28709999,33.43016891,2,2,2,1,2,3
Lark Bunting,larbun,20,-104.4388986,41.31843083,-104.0952016,42.18649999,43.55485998,2,2,2,1,2,3
Lark Bunting,larbun,21,-104.7813258,42.97285491,-104.3160016,43.35689999,49.26030479,2,2,2,1,2,3
Lark Bunting,larbun,22,-105.0390408,43.84698906,-104.4816016,44.10169999,52.32739362,2,2,2,1,2,3
